51086,Sri Sai Ram's,No,No,4.2,62,Malleshwaram,Quick Bites,"Chaat, Chips, Dahipuri, Masala Poori",Street Food,200,Dine-out
51087,Holige Mane,Yes,No,4.1,56,Malleshwaram,Quick Bites,NA,South Indian,100,Dine-out
51089,TLP Cafe,Yes,No,3.9,252,Malleshwaram,Cafe,"Coffee, Sandwich, Mudpie, Sandwiches, Rainbow Cake, White Sauce Pasta, Rainbow Pastry","Cafe, Italian",400,Dine-out
51092,Swathi Restaurant,No,No,3.8,34,Seshadripuram,Casual Dining,NA,"Chinese, North Indian, South Indian",600,Dine-out
51093,Sagar,No,No,3.6,101,Vijay Nagar,Casual Dining,"Masala Dosa, Roti, Vada","South Indian, North Indian, Chinese",500,Dine-out
51095,Flodeis,Yes,No,3.4,10,Vijay Nagar,Dessert Parlor,NA,"Desserts, Ice Cream, Beverages",300,Dine-out
51096,Rajanna Military Hotel,No,No,3.7,49,Magadi Road,Quick Bites,NA,Biryani,300,Dine-out
51097,Chaatimes,Yes,No,3.9,115,Malleshwaram,Quick Bites,"Dabeli, Masala Poori, Misal Pav, Dahipuri, Papdi Chaat, Panipuri, Pav Bhaji","Street Food, Fast Food",200,Dine-out
51102,Quickie's,Yes,No,3.9,87,Seshadripuram,Quick Bites,"Maggi, Sandwiches, Rolls","Fast Food, Rolls",200,Dine-out
51107,Srushti Coffee,No,No,3.4,9,Malleshwaram,Quick Bites,NA,South Indian,300,Dine-out
51108,Udupi Upachar,No,No,3.3,6,Magadi Road,Quick Bites,NA,"South Indian, North Indian, Chinese",250,Dine-out
51109,Grits Cafe,Yes,No,3.6,15,Magadi Road,Quick Bites,NA,"Fast Food, Bakery",300,Dine-out
51111,Upsouth,Yes,No,4.2,470,Malleshwaram,Food Court,"Filter Coffee, Elaneer Mousse, Tea, Poori Bhaji, Vada, Buttermilk, Mini Idlis",South Indian,300,Dine-out
51112,Chillies Restaurant,No,No,3.7,24,Majestic,Casual Dining,NA,"North Indian, South Indian, Chinese",500,Dine-out
51116,Coastal Express,Yes,No,3.4,37,Malleshwaram,Quick Bites,NA,"North Indian, Chinese, Biryani, Seafood, Fast Food, Beverages",500,Dine-out
51117,Neethus Kitchen & Restaurant,No,No,2.9,11,Majestic,Quick Bites,NA,"North Indian, Chinese, South Indian",400,Dine-out
51118,The Orchid,No,No,3.7,55,Majestic,Casual Dining,NA,"North Indian, Continental","1,400",Dine-out
51119,Hotel Karavali,No,No,3.6,14,Vijay Nagar,Quick Bites,NA,"South Indian, Chinese",400,Dine-out
51121,Gowdara Hatti,Yes,No,3.7,30,Malleshwaram,Quick Bites,NA,South Indian,300,Dine-out
51122,Hot Coffee,No,No,3.9,46,Vijay Nagar,Quick Bites,NA,South Indian,100,Dine-out
51124,Sultan's Restaurant,Yes,No,3.2,37,Magadi Road,Quick Bites,NA,"Hyderabadi, Biryani",200,Dine-out
51125,Amantrana,No,No,3.2,15,Magadi Road,Casual Dining,NA,"North Indian, South Indian",800,Dine-out
51126,Uttarkhand,No,No,3,21,Seshadripuram,Casual Dining,NA,"Chinese, North Indian, Continental",700,Dine-out
51130,New Udupi Grand Hotel,No,No,3.2,5,Magadi Road,Quick Bites,NA,"South Indian, North Indian, Chinese",250,Dine-out
51135,Polar Bear,Yes,No,4.1,166,Malleshwaram,Dessert Parlor,"Sandwiches, Brownie Fudge, Hot Chocolate Fudge, Cheese Sandwich, Coffee, Grilled Sandwich","Desserts, Ice Cream, Beverages, Sandwich",400,Dine-out
51136,Akshatha Nati Style,No,No,3.7,20,Vijay Nagar,Quick Bites,NA,"South Indian, Chinese, North Indian",500,Dine-out
51137,Matsya Lunch Home,Yes,No,3.8,13,Malleshwaram,Quick Bites,NA,Mangalorean,400,Dine-out
51141,Utsava Grand,No,No,3.6,14,Majestic,Quick Bites,NA,"South Indian, North Indian, Chinese",300,Dine-out
51148,Cafe Bengaluru,No,No,3.3,47,Magadi Road,Quick Bites,NA,"Fast Food, Beverages",300,NA
51151,Wood Rose,No,No,3.3,8,Seshadripuram,Lounge,NA,"North Indian, Chinese, Continental","1,000",Dine-out
51152,Srushti Veg,No,No,3.3,6,Majestic,Casual Dining,NA,"North Indian, South Indian, Chinese",600,Dine-out
51153,Swathi Delux,No,No,3.2,11,Majestic,Casual Dining,NA,"North Indian, Chinese, Andhra",450,Dine-out
51156,Crazy Pizza,No,No,3.4,5,Malleshwaram,"Food Court, Quick Bites",NA,"Pizza, Fast Food",400,Dine-out
51162,Hare Krishna,No,No,2.9,16,Majestic,Quick Bites,NA,"North Indian, South Indian, Chinese",300,Dine-out
51164,Al Taj Fast Food,Yes,No,3.2,4,Vijay Nagar,Quick Bites,NA,"Fast Food, North Indian, South Indian, Chinese",600,Dine-out
51168,Ganesh Food Joint,No,No,3.6,101,Malleshwaram,Quick Bites,NA,"South Indian, North Indian, Chinese",200,Dine-out
51173,Cauvery Punjabi Khana,No,No,3.4,11,Majestic,Quick Bites,NA,"North Indian, South Indian",300,Dine-out
51174,Pavana Veg Restaurant,No,No,3.1,12,Majestic,Quick Bites,NA,"North Indian, South Indian, Chinese, Street Food",300,Dine-out
51184,Parinitha Biryani Corner,Yes,No,3.3,5,Magadi Road,Quick Bites,NA,"Biryani, Kebab",300,Dine-out
51187,Bhanu Hindi Military Hotel,Yes,No,3.4,7,Magadi Road,Quick Bites,NA,South Indian,300,Dine-out
51188,Indian Chicken Biryani Point,No,No,3.1,6,Vijay Nagar,Quick Bites,NA,Biryani,250,Dine-out
51192,Dosa Cafe,No,No,3.4,7,Vijay Nagar,Quick Bites,NA,South Indian,80,Dine-out
51193,Hotel Shri Raghavendra,No,No,3,6,Majestic,Quick Bites,NA,"South Indian, North Indian",150,Dine-out
51194,Donne Biriyani Mane,No,No,2.8,28,Majestic,Quick Bites,NA,"Biryani, Chinese, North Indian",300,Dine-out
51200,Karnataka Briyani point,No,No,3.2,5,Peenya,Quick Bites,NA,"North Indian, Chinese",300,Dine-out
51201,Mayur Veg Restaurant,No,No,0,0,Vijay Nagar,Quick Bites,NA,"South Indian, Chinese, North Indian, Juices",250,Dine-out
51202,Jameela Hotel,No,No,3.3,9,Magadi Road,Quick Bites,NA,Biryani,200,Dine-out
51205,Ma~Ga~Di,No,No,3.3,12,Vijay Nagar,Casual Dining,NA,"North Indian, South Indian, Chinese",800,Dine-out
51206,Grill Biryanis,No,No,3.1,8,Malleshwaram,Quick Bites,NA,"Biryani, North Indian",500,Dine-out
51207,Empire Juice Shop,No,No,2.7,43,Malleshwaram,Beverage Shop,Mosambi Juice,Juices,150,Dine-out
51209,New Savi Sagar,Yes,No,3.3,4,Magadi Road,Quick Bites,NA,"South Indian, North Indian, Chinese, Street Food",200,Dine-out
51211,Khan Saheb Grills and Rolls,Yes,No,2.7,24,Malleshwaram,"Food Court, Quick Bites",NA,"Fast Food, Rolls",400,Dine-out
51212,StikSnax,No,No,2.7,21,Malleshwaram,Quick Bites,NA,Fast Food,300,Dine-out
51216,Sbarro,No,No,2.8,270,Malleshwaram,Food Court,"Garlic Bread, Chicken Keema Pizza, Bbq Chicken, White Sauce Pasta, Veg Supreme, Paneer Pizza, Capsicum Pizza",Pizza,500,Dine-out
51217,Sloshed,No,Yes,3.9,96,Basaveshwara Nagar,"Pub, Casual Dining","Beer, Pasta","Arabian, Chinese, Continental, North Indian, Finger Food","1,200",Drinks & nightlife
51218,Jetlag,No,Yes,4.3,1103,Rajajinagar,"Bar, Casual Dining","Cocktails, Pasta, Pizza, Vegetable Biryani, Nachos, Chicken Achari Tikka, Mocktails","Finger Food, Continental, North Indian, Italian, Japanese","1,650",Drinks & nightlife
51219,Chord Road Resto-Bar,No,No,3.2,97,Rajajinagar,"Casual Dining, Lounge",Tandoori Fish,"North Indian, South Indian, Chinese","1,000",NA
51221,Planet I Bar,No,No,3.6,23,Basaveshwara Nagar,"Casual Dining, Bar",NA,"Continental, Chinese, North Indian, Finger Food","1,200",Drinks & nightlife
51226,1522 - The Pub,Yes,No,4.2,1734,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian","1,400",Drinks & nightlife
51227,The Studio Bar,No,No,4,777,Malleshwaram,Lounge,"Beer, Cocktails, Pork Chilli, Pandi Curry, Steak, Crispy Chicken, Pasta","Italian, American, North Indian","1,400",Drinks & nightlife
51228,Hatch,Yes,Yes,4.2,471,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood","1,200",Drinks & nightlife
51229,The Beer Cafe,No,No,4.1,742,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500",NA
51231,BluO,No,Yes,4.1,405,Malleshwaram,Lounge,"Mocktails, Cocktails, Beer, Nachos, Fries","Continental, North Indian","1,500",Drinks & nightlife
51232,3G's - Gulp & Groove,Yes,Yes,4.1,664,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese","1,100",Drinks & nightlife
51234,Swathi Greenland,Yes,No,3.7,174,Vijay Nagar,"Casual Dining, Bar","Beer, Chilli Chicken, Naan, Chicken Biryani, Tandoori Chicken, Chicken Guntur, Neer Dosa","Andhra, North Indian, Chinese",800,Drinks & nightlife
51238,Wood Rose,No,No,3.3,8,Seshadripuram,Lounge,NA,"North Indian, Chinese, Continental","1,000",Drinks & nightlife
51247,Kava - Fairfield by Marriott,No,Yes,4,617,Rajajinagar,"Fine Dining, Bar","Pasta, Cocktails, Sunday Brunch, Orange Mousse, Salads, Chicken Dum Biryani, Kheer","North Indian, South Indian, Continental","1,800",Pubs and bars
51248,Nandhana Palace,No,No,4,930,Rajajinagar,"Casual Dining, Bar","Bamboo Chicken, Fish Curry, Chicken Guntur, Chicken Fry, Mutton Biryani, Mutton Chops, Chicken Kshatriya","Andhra, Biryani, North Indian, Chinese",800,Pubs and bars
51249,Mayura 1989,No,No,3.7,103,Rajajinagar,"Casual Dining, Bar","Biryani, Murgh Ghee Roast, Cocktails","Andhra, Continental, Chinese",900,Pubs and bars
51250,Kava Bar - Fairfield By Marriott,No,No,3.4,10,Rajajinagar,Bar,NA,"North Indian, South Indian, Continental","1,800",Pubs and bars
51251,Westin - Vyasa Paradise,No,No,3.4,8,Rajajinagar,"Casual Dining, Bar",NA,"North Indian, South Indian, Chinese",800,Pubs and bars
51252,White Smoke Barbeque- Fairfield by Marriott,No,No,4,84,Rajajinagar,"Casual Dining, Bar","Lamb Chops, Strawberry Daiquiri, Truffle, Bbq, Chicken Kebab, Nachos, Karara Paneer","Mediterranean, BBQ","1,200",NA
51254,Cave N Dine,Yes,Yes,3.1,405,Basaveshwara Nagar,"Casual Dining, Bar","Cocktails, Paneer Tikka, Jeera Rice, Egg Pakora, Sea Food, Roti, Vegetable Biryani","North Indian, Chinese, Seafood",800,Pubs and bars
51255,Planet I Bar,No,No,3.6,23,Basaveshwara Nagar,"Casual Dining, Bar",NA,"Continental, Chinese, North Indian, Finger Food","1,200",Pubs and bars
51258,1522 - The Pub,Yes,No,4.2,1734,Malleshwaram,Pub,"Beer, Dragon Chicken, Mojito, Cocktails, Murgh Platter, Mocktails, Sea Food","Chinese, Continental, North Indian","1,400",Pubs and bars
51260,Hatch,Yes,Yes,4.2,471,Malleshwaram,"Casual Dining, Bar","Cocktails, Appam, Beer, Murgh Ghee Roast, Mocktails, Pizza, Cheese Balls","North Indian, Mangalorean, Seafood","1,200",Pubs and bars
51263,3G's - Gulp & Groove,Yes,Yes,4.1,664,Malleshwaram,"Bar, Casual Dining","Peri Peri Chicken, Beer, Pasta, Nachos, Cocktails, Pizza, Dragon Prawn","Finger Food, Continental, Chinese","1,100",Pubs and bars
51265,Swathi Greenland,Yes,No,3.7,174,Vijay Nagar,"Casual Dining, Bar","Beer, Chilli Chicken, Naan, Chicken Biryani, Tandoori Chicken, Chicken Guntur, Neer Dosa","Andhra, North Indian, Chinese",800,Pubs and bars
51272,Chutney Chang,Yes,Yes,4.2,4752,Church Street,Casual Dining,"Chaat, Chocolate Wonton, Apple Pie, Raj Kachori, Caramel Custard, Momos, Chicken Curry","North Indian, Chinese, BBQ","1,500",Buffet
51273,Konark Vegetarian Restaurant,No,No,4.1,1015,Residency Road,Casual Dining,"Hyderabadi Biryani, Masala Poori, Kulcha, Butter Masala Dosa, Chaat, Filter Coffee, Kesari Bath","North Indian, Chinese, Continental, South Indian, Street Food, Juices",500,Buffet
51277,Olive Bar And Kitchen,No,Yes,4.5,2219,Richmond Road,Casual Dining,"Salads, Cocktails, Hazelnut Cake, Pepperoni Pizza, Mocktails, Calamari, Risotto","Mediterranean, European, Salad","1,800",NA
51281,JW Kitchen - JW Marriott Bengaluru,No,Yes,4.4,2143,Lavelle Road,Fine Dining,"Pasta, Breakfast Buffet, Lasagne, Salads, Chocolate Cake, Chicken Soup, Seafood Salad","North Indian, Continental, Italian","2,200",NA
51283,The Tao Terraces,Yes,Yes,3.9,1943,MG Road,Casual Dining,"Salads, Cocktails, Khao Suey, Laksa, Jumbo Prawns, Veg Sushi, Espresso Martini","Thai, Japanese, Korean, Burmese, Chinese","2,100",NA
51286,Oh! Calcutta,Yes,Yes,4.5,1142,Church Street,"Casual Dining, Bar","Fish, Curry Crab, Mocktails, Luchi, Kosha Mangsho, Sea Food, Daab Chingri","Bengali, Seafood","1,200",NA
51295,Mainland China,Yes,Yes,4.5,1431,Church Street,"Casual Dining, Bar","Hunan Tofu, Noodles, Jumbo Prawns, Jasmine Tea, Chicken Momo, Cocktails, Momos",Chinese,"1,700",NA
51298,Cubbon Pavilion - ITC Gardenia,No,Yes,4.3,689,Richmond Road,Fine Dining,"Cocktails, Breakfast Buffet, Croissants, Lassi, Salads, Caramel Cake, Waffles","European, Continental, Chinese, Thai","2,500",Buffet
51299,Empire Restaurant,Yes,No,4,3286,Church Street,Casual Dining,"Paneer Tikka, Bheja Fry, Ghee Rice, Jumbo Shawarma, Brain Fry, Raita, Biryani","North Indian, Mughlai, South Indian, Chinese",750,NA
51303,BBQ@52,No,Yes,3.9,54,MG Road,Casual Dining,Pasta,"BBQ, Biryani, Continental","1,500",Buffet
51304,The Spice Bazaar,No,Yes,4.2,341,Lavelle Road,"Casual Dining, Bar","Brownie, Mutton Seekh, Salads, Rasmalai, Tandoori Aloo, Mutton Soup, Lunch Buffet","North Indian, Mughlai","1,000",Buffet
51305,BBQ'D - Global Grill & Brewery,No,No,4.3,469,Lavelle Road,"Casual Dining, Microbrewery","Chicken Kebab, Butter Chicken, Papdi Chaat, Pizza, Dahipuri, Cocktails, Rice Kheer","BBQ, North Indian","1,500",Buffet
51308,Season - Adarsh Hamilton,No,Yes,4.3,331,Richmond Road,Casual Dining,"Fish, Pepper Corn, Salads, Mutton Biryani, Lunch Buffet, Apple Pie, Dahi Vada","North Indian, Chinese, South Indian, Continental","1,200",Buffet
51312,Cafe Mangii,Yes,Yes,4.3,1055,Lavelle Road,Casual Dining,"Pizza, Pasta, Mocktails, Tiramisu, Mousse, Sangria, Minestrone Soup","Italian, Continental, Pizza","1,600",NA
51314,The Oriental Spice - Ashraya Hotel,Yes,No,3.8,159,Infantry Road,Casual Dining,"Noodles, Chicken Salad, Lunch Buffet, Fish, Sour Soup, Manchurian, Salads","Chinese, Thai, Indonesian","1,300",Buffet
51320,Mint Masala,No,No,2.8,255,Infantry Road,Casual Dining,"Salads, Mint Masala, Breakfast Buffet, Pasta, Spring Roll, Lunch Buffet, Roti","North Indian, Chinese","1,000",Buffet
51333,Bazaar- Zone By The Park,No,Yes,3.8,53,Infantry Road,Casual Dining,NA,"Continental, South Indian, North Indian, Asian","1,100",Buffet
51337,Woody's,No,No,2.3,118,Richmond Road,Casual Dining,"Coffee, Idli, Vada, Thali","Chinese, South Indian, North Indian",650,Buffet
51338,Caraway Kitchen - Conrad Bengaluru,No,Yes,4.3,166,Ulsoor,Fine Dining,"Pasta, Pizza, Appam, Pancakes, Chaat, Fish, Masoor Dal","American, Continental, North Indian, South Indian","2,800",Buffet
51339,Barbeque Nation,No,Yes,4.4,1086,Ulsoor,Casual Dining,"Mutton Seekh, Paan Kulfi, Biryani, Fish, Crispy Corn, Salads, Panipuri","North Indian, European, Mediterranean, BBQ, Kebab","1,600",Buffet
51340,Skylit - Citrus Hotels,No,Yes,4.1,329,Cunningham Road,Lounge,"Gulab Jamun, Sea Food, Bruschettas, Paneer Tikka, Gajar Halwa, Shahi Tukda, Biryani","North Indian, Mughlai, Mediterranean","1,300",Buffet
51342,Tiger Trail - Ramada Hotel,Yes,Yes,4,189,Shivajinagar,"Casual Dining, Bar","Custard, Paratha, Poha, Breakfast Buffet, Thali, Dal Makhani, Malai Kulfi","North Indian, Lucknowi","1,300",Buffet
51349,BLOW,Yes,Yes,4.3,972,Church Street,Cafe,"Mocktails, Pasta, Burgers, Sandwich, Salsa, Salad, Hazelnut Frappe","Cafe, Continental, American, Burger",750,NA
51351,Cafe Azzure,Yes,Yes,4.2,2747,MG Road,Cafe,"Pasta, Wedges, Pizza, Nachos, Mocktails, Burgers, Thick Shakes","Cafe, Continental, Italian, Burger","1,200",NA
51353,Green Theory,Yes,Yes,4.2,2859,Residency Road,"Casual Dining, Cafe","Potato Skins, Pizza, Mushroom Soup, Pasta, Banana Smoothie, Almond Soup, Kiwi Lemonade","Italian, Salad, Healthy Food, Cafe, Asian, Desserts, Pizza",800,Cafes
51354,Japan Travel Cafe Azuki,No,No,4.3,74,Residency Road,Cafe,"Miso Soup, Tempura","Cafe, Japanese",400,Cafes
51356,Driven Cafe,Yes,No,3.6,123,Residency Road,Cafe,"Coffee, Fries, Cappuccino, Margherita Pizza","Cafe, Beverages, Fast Food",600,Cafes
51358,Cafe Coffee Day,No,No,3,6,Residency Road,Cafe,NA,"Cafe, Fast Food",900,Cafes
51360,Brik Oven,No,No,4.6,2295,Church Street,Cafe,"Garlic Bread, Waffles, Brownie Shake, Cookie Monster Shake, Wood Fire Pizza, Big Bang Shake, Mushroom Pizza","Cafe, Pizza, Beverages","1,100",NA
51362,Truffles,No,No,4.5,3599,St. Marks Road,Cafe,"Burgers, Pasta, Cheese Burger, Mocktails, Ferrero Rocher Milkshake, Peri Chicken, Chicken Paprika","Cafe, American, Burger, Steak",900,NA
51364,CafFelix,Yes,Yes,4.4,726,MG Road,"Casual Dining, Cafe","Burgers, Sandwiches, Peanut Butter Smoothie, Margherita Pizza, Ravioli, Cocktails, Salad","American, Cafe, Continental","1,700",NA
51366,The White Room - Coffee & Kitchen,No,Yes,4.1,1750,Church Street,Cafe,"Mushroom Quiche, Chicken Quiche, Coffee, Caramel Frappe, Espresso, Chocolate Milkshake, Tea","Cafe, Continental, American, Desserts","1,000",NA
51370,Glen's Bakehouse,Yes,No,4.4,1115,Lavelle Road,"Bakery, Cafe","Pizza, Coffee, Pasta, Tiramisu, Cheesecake, Hot Chocolate, Pie","Bakery, Cafe, Italian, Desserts",600,NA
51373,Smally's Resto Cafe,Yes,No,4.2,3581,Church Street,Cafe,"Burgers, Snicker Shake, Thick Shakes, Pasta, Chicken Wings, Peri Fries, Peri Peri Chicken Burger","Cafe, Italian, Burger, American, Steak",650,NA
51376,Fabcafe,Yes,Yes,4.2,63,MG Road,Cafe,NA,"Cafe, Healthy Food",800,Cafes
51377,CafMor'ish,Yes,No,4.1,119,Richmond Road,Cafe,"Coffee, Pizza, Pasta, Burgers, Tomato Soup, Eggs Benedict, Brownie Fudge","BBQ, Continental, Burger, Wraps, Pizza, Cafe",700,NA
51379,Little Green Cafe,No,No,4.3,797,Church Street,"Cafe, Casual Dining","Spaghetti, Mezze Platter, Bombay Sandwich, Tomato Ragout, Mushroom Sandwich, Thai Green Curry, Tea","Cafe, Healthy Food, Salad, Continental, Beverages, Italian, Sandwich",900,NA
51381,Lakeview Milkbar,No,No,4,1469,MG Road,"Dessert Parlor, Cafe","Butterscotch Ice Cream, Sandwiches, Milk Shake, Hot Chocolate Fudge, Brownie, Vanilla Ice Cream, Burgers","Desserts, Fast Food, Beverages",450,NA
51383,Wolf'ish,Yes,No,4.1,488,Church Street,Cafe,"Burgers, Peri Peri Chicken, Fries, Mojito, Bbq Chicken Pizza, Mozzarella Sticks, Pasta","Cafe, American, Italian, Pizza, Burger",700,NA
51386,The Flying Squirrel,No,No,4,30,Brigade Road,Cafe,NA,Cafe,450,NA
51389,The Courtyard,No,Yes,3.9,305,Shanti Nagar,Cafe,"Hot Chocolate, Sandwiches, Garden Pizza, Pasta, Cappuccino, Garlic Bread, Sunday Morning Breakfast","Cafe, Italian",750,Cafes
51391,Starbucks,No,No,3.9,37,MG Road,Cafe,NA,"Cafe, Desserts",700,Cafes
51393,Happy Belly Bakes,Yes,No,4.2,121,MG Road,"Cafe, Bakery","Hot Chocolate, Waffles, Chicken Pizza, Brownie, Tea, Chocolate Cupcake, Pasta","Cafe, Bakery",500,Cafes
51394,The Blackboard Bakery,No,Yes,3.8,98,Lavelle Road,"Cafe, Bakery","Pancakes, Sandwich, Coffee","Cafe, Bakery, Continental","1,000",Cafes
51395,Fresh Pressery Cafe,No,No,4,105,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200",Cafes
51397,The CafSaanchi,No,No,4,33,Richmond Road,Cafe,NA,Cafe,800,Cafes
51405,Cafe 22,No,No,2.9,12,Church Street,Cafe,NA,"Cafe, Fast Food",700,Cafes
51419,The Coffee Bean & Tea Leaf,Yes,No,3.8,263,MG Road,Cafe,"Coffee, Sandwiches, Blueberry Muffin, Pancakes, Espresso, Cappuccino, Cheesecake",Cafe,700,Cafes
51423,Kalmane Koffees,No,No,3.6,47,Brigade Road,Cafe,"Filter Coffee, Cafe Mocha, Blueberry Muffin",Cafe,350,Cafes
51425,Hammered,Yes,Yes,4.6,4841,Cunningham Road,"Pub, Cafe","Sangria, Chicken Satay, Crispy Corn, Masala Fries, Wood Fire Pizza, Pesto Pasta, Cocktails","North Indian, Thai, Japanese, Continental, Cafe","1,300",NA
51428,The Culinarium,No,No,4,38,Vasanth Nagar,"Cafe, Dessert Parlor","Salted Caramel, Pie","Cafe, Desserts, Beverages","1,100",Cafes
51429,Cafe Kaara,No,No,4.3,167,Ulsoor,Cafe,"Coffee, Cappuccino, Hot Chocolate, Sandwich, Tiramisu, Pasta, Fries","Cafe, Salad, Desserts, Pizza",750,Cafes
51430,Infinitea Tea Room & Tea Store,Yes,Yes,4.2,864,Cunningham Road,"Casual Dining, Cafe","Tea, Momos, Tiramisu, Sandwiches, Pesto Pasta, Sandwich, Chips","Continental, Cafe, Desserts, Salad, Momos","1,000",Cafes
51431,Mudpipe Cafe,Yes,No,4.2,745,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750,Cafes
51440,Aubree,Yes,No,3.2,5,Shivajinagar,"Cafe, Bakery",NA,"Cafe, Bakery",400,Cafes
51446,eat.fit,Yes,No,4.4,882,Indiranagar,Delivery,"Salads, Sandwiches, Chicken Curry, Dal Makhani, Paratha, Noodles, Apple Mojito","Healthy Food, North Indian, Biryani, Continental, Desserts",500,NA
51448,FreshMenu,Yes,No,3.6,385,Central Bangalore,Delivery,"Salads, Burgers, Salad, Potato Wedges, Chicken Dum Biryani, Pizza, Noodles","Continental, Asian, Healthy Food, Burger, Biryani, Pizza, Italian, Fast Food",450,Delivery
51449,Donne Biriyani House,Yes,No,4,496,Indiranagar,Quick Bites,"Pepper Chicken, Chicken Biryani, Mutton Biryani",Biryani,300,Delivery
51451,BOX8- Desi Meals,Yes,No,4.3,295,Residency Road,"Takeaway, Delivery","Dal Makhani, Chicken Curry, Sandwiches, Paratha, Butter Chicken","North Indian, Mughlai, Fast Food",500,Delivery
51452,Sandhya Veg,Yes,No,3.6,60,Brigade Road,Quick Bites,NA,"South Indian, Chinese",150,Delivery
51453,Sri Ganesh Juice Junction,Yes,No,3.6,133,Koramangala 8th Block,Beverage Shop,NA,"Juices, Fast Food",150,Delivery
51454,New Taj,Yes,No,3.2,122,Ulsoor,Quick Bites,NA,"North Indian, Chinese",300,Delivery
51455,Behrouz Biryani,Yes,No,4,115,Residency Road,Delivery,"Gulab Jamun, Basmati Rice, Paneer Subz Biryani, Gosht Dum Biryani, Chicken Biryani",Biryani,650,Delivery
51456,Tadkawala,Yes,No,3.4,87,Vasanth Nagar,"Takeaway, Delivery","Veg Thali, Salad",North Indian,200,Delivery
51457,Shahi Family Restaurant,Yes,No,3.3,89,Ulsoor,Quick Bites,NA,"North Indian, Chinese, South Indian",350,Delivery
51458,Punjabi Dhaba,Yes,No,3.4,360,Ejipura,Quick Bites,"Butter Chicken, Paratha",North Indian,350,Delivery
51460,Moto Store & Caf,Yes,No,4.2,385,Ulsoor,Cafe,"Wedges, Maggi, Burgers, Waffles, Margherita Pizza, Aam Panna, Tea","Pizza, Italian, Cafe, Burger, Finger Food, Fast Food, Sandwich",500,Delivery
51468,Corner House Ice Cream,Yes,No,4.4,638,Residency Road,Dessert Parlor,"Hot Chocolate Fudge, Chocolate Mousse, Ice Cream Strawberry, Vanilla Ice Cream, Thick Shakes, Fruit Salad, Fudge Cake","Ice Cream, Desserts",400,Delivery
51469,Mojo Pizza - 2X Toppings,Yes,No,4.3,30,Residency Road,"Takeaway, Delivery","Garlic Bread, Chocolava, House Pizza, Spicy Paneer Pizza",Pizza,600,Delivery
51474,Dunkin' Donuts,Yes,No,4,1087,Brigade Road,"Quick Bites, Dessert Parlor","Burgers, Coffee, Chocolate Donut, Bagel, Chocolate Drink, Dunkaccinos, Hot Chocolate","Desserts, Cafe, Beverages, Burger, Fast Food",550,Delivery
51475,Faasos,Yes,No,4,114,Vasanth Nagar,Delivery,"Rolls, Veggie Wrap, Biryani, Paratha, Cheesy Chicken Wrap","North Indian, Biryani, Fast Food",500,Delivery
51479,Amritsari Kulcha Bite,Yes,No,3.9,116,Ulsoor,Quick Bites,"Lassi, Amritsari Kulcha, Chole",North Indian,150,Delivery
51480,Shanthi Sagar,Yes,No,4,208,Ulsoor,Quick Bites,"Coffee, Roti, Vada Pav","South Indian, North Indian, Chinese, Juices",250,NA
51483,Meghana Foods,Yes,No,4.3,2162,Residency Road,Casual Dining,"Chicken Boneless Biryani, Mutton Biryani, Andhra Style Biryani, Hyderabadi Biryani, Vegetable Biryani, Paneer Biryani, Fry Prawns","Biryani, Andhra, North Indian, Seafood",600,NA
51485,Ovenstory Pizza,Yes,No,3.9,106,Vasanth Nagar,Delivery,"Pizza, Chocolava",Pizza,800,Delivery
51486,Pizza Hut,Yes,No,3.8,236,Shanti Nagar,Quick Bites,"Garlic Bread, Paneer Pizza, Supreme Pizza, Tandoori Paneer","Pizza, Fast Food",750,Delivery
51487,Donne Biryani Hatti,Yes,No,3.6,30,Vasanth Nagar,Quick Bites,NA,Biryani,300,Delivery
51490,KFC,Yes,No,3.6,212,Cunningham Road,Quick Bites,"Burgers, Crispy Chicken, Chicken Zinger Burger, French Fries, Chicken Fries, Hot Wings","Burger, Fast Food",400,Delivery
51491,Richie Rich,Yes,No,4,631,Race Course Road,"Dessert Parlor, Quick Bites","Tawa Pulav, Faluda, Pav Bhaji, Ice Cream Sundae, Brownie, Hot Chocolate Fudge, Fruit Salad","Desserts, Beverages, Fast Food, Ice Cream",450,Delivery
51492,Rajastani Rasoi,No,No,3.2,6,Basavanagudi,Quick Bites,NA,North Indian,100,Delivery
